2.4033 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
33.0693 	EXP 	Created EndStudyText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndStudyText', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for completing this study', units='height', win=Window(...), wrapWidth=1)
33.0831 	EXP 	window1: mouseVisible = False
33.0978 	EXP 	Imported SpeededInstructionsSheet.xlsx as conditions, 5 conditions, 1 params
33.1039 	EXP 	Created sequence: sequential, trialTypes=5, nReps=1, seed=None
33.1045 	EXP 	New trial (rep=0, index=0): {'FastInstructions': 'You will be shown a total of 160 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 160 statements.  Press E to Continue'}
33.1728 	EXP 	Instr1: text = 'You will be shown a total of 160 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 160 statements.  Press E to Continue'
33.1728 	EXP 	Instr1: autoDraw = True
35.4587 	EXP 	New trial (rep=0, index=1): {'FastInstructions': 'Each statement will appear on your screen for 5 seconds and you will have those 5 seconds to decide if it is true or false before the next statement appears. There will be a timer on your screen and a reminder when you have 2 seconds remaining. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press E to continue'}
35.4976 	DATA 	Keypress: e
35.5063 	EXP 	Instr1: autoDraw = False
35.5063 	EXP 	Instr1: text = 'Each statement will appear on your screen for 5 seconds and you will have those 5 seconds to decide if it is true or false before the next statement appears. There will be a timer on your screen and a reminder when you have 2 seconds remaining. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press E to continue'
35.5063 	EXP 	Instr1: autoDraw = True
42.5574 	EXP 	New trial (rep=0, index=2): {'FastInstructions': 'If the statement is true, you will press the “E” key on your keyboard with your left pointer finger; if the statement is false, you will press the “I” key on your keyboard with your right pointer finger. Press E to continue'}
42.5813 	DATA 	Keypress: e
42.5897 	EXP 	Instr1: autoDraw = False
42.5897 	EXP 	Instr1: text = 'If the statement is true, you will press the “E” key on your keyboard with your left pointer finger; if the statement is false, you will press the “I” key on your keyboard with your right pointer finger. Press E to continue'
42.5897 	EXP 	Instr1: autoDraw = True
43.7431 	DATA 	Keypress: e
46.8416 	EXP 	New trial (rep=0, index=3): {'FastInstructions': 'Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. '}
46.8590 	DATA 	Keypress: e
46.8735 	EXP 	Instr1: autoDraw = False
46.8735 	EXP 	Instr1: text = 'Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. '
46.8735 	EXP 	Instr1: autoDraw = True
49.4916 	EXP 	New trial (rep=0, index=4): {'FastInstructions': 'If the statement is true, press the “E” key on your keyboard with your left pointer finger; if the statement is false, press the “I” key on your keyboard with your right pointer finger. Press E to continue'}
49.5069 	DATA 	Keypress: e
49.5228 	EXP 	Instr1: autoDraw = False
49.5228 	EXP 	Instr1: text = 'If the statement is true, press the “E” key on your keyboard with your left pointer finger; if the statement is false, press the “I” key on your keyboard with your right pointer finger. Press E to continue'
49.5228 	EXP 	Instr1: autoDraw = True
51.8331 	EXP 	Imported /Users/sophiecb/Desktop/InfinityThesisPracticeStimuli.xlsx as conditions, 10 conditions, 2 params
51.8374 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
51.8380 	EXP 	New trial (rep=0, index=0): {'practicetext': 'Humans cannot eat food', 'practicecorrect': 'i'}
51.8546 	DATA 	Keypress: e
51.8743 	EXP 	Instr1: autoDraw = False
51.8743 	EXP 	PracticeText: text = 'Humans cannot eat food'
51.8743 	EXP 	fixcross1: autoDraw = True
52.3243 	EXP 	fixcross1: autoDraw = False
52.3399 	EXP 	PracticeText: autoDraw = True
54.7931 	EXP 	New trial (rep=0, index=1): {'practicetext': 'Mississippi is a country', 'practicecorrect': 'i'}
54.8059 	DATA 	Keypress: i
54.8237 	EXP 	fixcross1: autoDraw = False
54.8237 	EXP 	PracticeText: autoDraw = False
54.8237 	EXP 	PracticeText: text = 'Mississippi is a country'
54.8237 	EXP 	fixcross1: autoDraw = True
55.2733 	EXP 	fixcross1: autoDraw = False
55.3064 	EXP 	PracticeText: autoDraw = True
58.7086 	EXP 	New trial (rep=0, index=2): {'practicetext': 'Dinosaurs are extinct', 'practicecorrect': 'e'}
58.7180 	DATA 	Keypress: i
58.7245 	EXP 	fixcross1: autoDraw = False
58.7245 	EXP 	PracticeText: autoDraw = False
58.7245 	EXP 	PracticeText: text = 'Dinosaurs are extinct'
58.7245 	EXP 	fixcross1: autoDraw = True
59.1735 	EXP 	fixcross1: autoDraw = False
59.2067 	EXP 	PracticeText: autoDraw = True
60.6446 	DATA 	Keypress: e
60.6601 	EXP 	New trial (rep=0, index=3): {'practicetext': 'Magenta is a color', 'practicecorrect': 'e'}
60.6748 	EXP 	fixcross1: autoDraw = False
60.6748 	EXP 	PracticeText: autoDraw = False
60.6748 	EXP 	PracticeText: text = 'Magenta is a color'
60.6748 	EXP 	fixcross1: autoDraw = True
61.1251 	EXP 	fixcross1: autoDraw = False
61.1570 	EXP 	PracticeText: autoDraw = True
62.4601 	EXP 	New trial (rep=0, index=4): {'practicetext': 'A circle is a shape', 'practicecorrect': 'e'}
62.4696 	DATA 	Keypress: e
62.4756 	EXP 	fixcross1: autoDraw = False
62.4756 	EXP 	PracticeText: autoDraw = False
62.4756 	EXP 	PracticeText: text = 'A circle is a shape'
62.4756 	EXP 	fixcross1: autoDraw = True
62.9251 	EXP 	fixcross1: autoDraw = False
62.9580 	EXP 	PracticeText: autoDraw = True
63.8442 	EXP 	New trial (rep=0, index=5): {'practicetext': 'Humans cannot breathe water', 'practicecorrect': 'e'}
63.8532 	DATA 	Keypress: e
63.8743 	EXP 	fixcross1: autoDraw = False
63.8743 	EXP 	PracticeText: autoDraw = False
63.8743 	EXP 	PracticeText: text = 'Humans cannot breathe water'
63.8743 	EXP 	fixcross1: autoDraw = True
64.3240 	EXP 	fixcross1: autoDraw = False
64.3408 	EXP 	PracticeText: autoDraw = True
67.4097 	EXP 	New trial (rep=0, index=6): {'practicetext': 'Jupiter is the planet we live on', 'practicecorrect': 'i'}
67.4198 	DATA 	Keypress: e
67.4258 	EXP 	fixcross1: autoDraw = False
67.4258 	EXP 	PracticeText: autoDraw = False
67.4258 	EXP 	PracticeText: text = 'Jupiter is the planet we live on'
67.4258 	EXP 	fixcross1: autoDraw = True
67.8903 	EXP 	fixcross1: autoDraw = False
67.9077 	EXP 	PracticeText: autoDraw = True
71.8927 	EXP 	New trial (rep=0, index=7): {'practicetext': 'The Earth is a star', 'practicecorrect': 'i'}
71.9018 	DATA 	Keypress: i
71.9079 	EXP 	fixcross1: autoDraw = False
71.9079 	EXP 	PracticeText: autoDraw = False
71.9079 	EXP 	PracticeText: text = 'The Earth is a star'
71.9079 	EXP 	fixcross1: autoDraw = True
72.3574 	EXP 	fixcross1: autoDraw = False
72.3911 	EXP 	PracticeText: autoDraw = True
73.7265 	EXP 	New trial (rep=0, index=8): {'practicetext': 'A truck is an animal', 'practicecorrect': 'i'}
73.7341 	DATA 	Keypress: i
73.7424 	EXP 	fixcross1: autoDraw = False
73.7424 	EXP 	PracticeText: autoDraw = False
73.7424 	EXP 	PracticeText: text = 'A truck is an animal'
73.7424 	EXP 	fixcross1: autoDraw = True
74.1920 	EXP 	fixcross1: autoDraw = False
74.2258 	EXP 	PracticeText: autoDraw = True
75.1622 	DATA 	Keypress: i
75.1768 	EXP 	New trial (rep=0, index=9): {'practicetext': 'A clock is used to tell time', 'practicecorrect': 'e'}
75.1915 	EXP 	fixcross1: autoDraw = False
75.1915 	EXP 	PracticeText: autoDraw = False
75.1915 	EXP 	PracticeText: text = 'A clock is used to tell time'
75.1915 	EXP 	fixcross1: autoDraw = True
75.6429 	EXP 	fixcross1: autoDraw = False
75.6757 	EXP 	PracticeText: autoDraw = True
77.1798 	DATA 	Keypress: e
77.2259 	EXP 	fixcross1: autoDraw = False
77.2259 	EXP 	PracticeText: autoDraw = False
77.2259 	EXP 	text: autoDraw = True
82.7201 	EXP 	Imported InfinityThesisTest5.xlsx as conditions, 152 conditions, 2 params
82.7213 	EXP 	Created sequence: random, trialTypes=152, nReps=1, seed=None
82.7219 	EXP 	New trial (rep=0, index=0): {'Statement': 'Time cannot be further divided', 'Correct': 'i'}
82.7292 	DATA 	Keypress: e
82.7424 	EXP 	text: autoDraw = False
82.7424 	EXP 	Fasttext: text = 'Time cannot be further divided'
82.7424 	EXP 	fixcross: autoDraw = True
83.1921 	EXP 	fixcross: autoDraw = False
83.2259 	EXP 	Fasttext: autoDraw = True
86.6795 	EXP 	New trial (rep=0, index=1): {'Statement': 'Tornadoes reproduce', 'Correct': 'i'}
86.6864 	DATA 	Keypress: i
86.6929 	EXP 	fixcross: autoDraw = False
86.6929 	EXP 	Fasttext: autoDraw = False
86.6929 	EXP 	Fasttext: text = 'Tornadoes reproduce'
86.6929 	EXP 	fixcross: autoDraw = True
87.1421 	EXP 	fixcross: autoDraw = False
87.1762 	EXP 	Fasttext: autoDraw = True
88.4958 	EXP 	New trial (rep=0, index=2): {'Statement': 'Five is finite', 'Correct': 'e'}
88.5039 	DATA 	Keypress: i
88.5113 	EXP 	fixcross: autoDraw = False
88.5113 	EXP 	Fasttext: autoDraw = False
88.5113 	EXP 	Fasttext: text = 'Five is finite'
88.5113 	EXP 	fixcross: autoDraw = True
88.9591 	EXP 	fixcross: autoDraw = False
88.9936 	EXP 	Fasttext: autoDraw = True
90.4112 	EXP 	New trial (rep=0, index=3): {'Statement': 'Gravity has a molecular structure', 'Correct': 'i'}
90.4194 	DATA 	Keypress: e
90.4259 	EXP 	fixcross: autoDraw = False
90.4259 	EXP 	Fasttext: autoDraw = False
90.4259 	EXP 	Fasttext: text = 'Gravity has a molecular structure'
90.4259 	EXP 	fixcross: autoDraw = True
90.8772 	EXP 	fixcross: autoDraw = False
90.9100 	EXP 	Fasttext: autoDraw = True
92.7281 	EXP 	New trial (rep=0, index=4): {'Statement': 'Number can be further divided', 'Correct': 'e'}
92.7362 	DATA 	Keypress: i
92.7436 	EXP 	fixcross: autoDraw = False
92.7436 	EXP 	Fasttext: autoDraw = False
92.7436 	EXP 	Fasttext: text = 'Number can be further divided'
92.7436 	EXP 	fixcross: autoDraw = True
93.1936 	EXP 	fixcross: autoDraw = False
93.2259 	EXP 	Fasttext: autoDraw = True
94.7446 	EXP 	New trial (rep=0, index=5): {'Statement': 'Space is infinite', 'Correct': 'e'}
94.7533 	DATA 	Keypress: e
94.7595 	EXP 	fixcross: autoDraw = False
94.7595 	EXP 	Fasttext: autoDraw = False
94.7595 	EXP 	Fasttext: text = 'Space is infinite'
94.7595 	EXP 	fixcross: autoDraw = True
95.2101 	EXP 	fixcross: autoDraw = False
95.2432 	EXP 	Fasttext: autoDraw = True
96.4617 	EXP 	New trial (rep=0, index=6): {'Statement': 'Time cannot go on forever', 'Correct': 'i'}
96.4686 	DATA 	Keypress: e
96.4768 	EXP 	fixcross: autoDraw = False
96.4768 	EXP 	Fasttext: autoDraw = False
96.4768 	EXP 	Fasttext: text = 'Time cannot go on forever'
96.4768 	EXP 	fixcross: autoDraw = True
96.9270 	EXP 	fixcross: autoDraw = False
96.9599 	EXP 	Fasttext: autoDraw = True
98.1118 	EXP 	New trial (rep=0, index=7): {'Statement': 'Intervals of time are finite', 'Correct': 'e'}
98.1192 	DATA 	Keypress: i
98.1269 	EXP 	fixcross: autoDraw = False
98.1269 	EXP 	Fasttext: autoDraw = False
98.1269 	EXP 	Fasttext: text = 'Intervals of time are finite'
98.1269 	EXP 	fixcross: autoDraw = True
98.5774 	EXP 	fixcross: autoDraw = False
98.6103 	EXP 	Fasttext: autoDraw = True
102.6452 	EXP 	New trial (rep=0, index=8): {'Statement': 'Spatial intervals can be further divided', 'Correct': 'e'}
102.6528 	DATA 	Keypress: e
102.6602 	EXP 	fixcross: autoDraw = False
102.6602 	EXP 	Fasttext: autoDraw = False
102.6602 	EXP 	Fasttext: text = 'Spatial intervals can be further divided'
102.6602 	EXP 	fixcross: autoDraw = True
103.1114 	EXP 	fixcross: autoDraw = False
103.1437 	EXP 	Fasttext: autoDraw = True
105.2460 	EXP 	New trial (rep=0, index=9): {'Statement': 'Frost is composed of matter', 'Correct': 'e'}
105.2530 	DATA 	Keypress: e
105.2595 	EXP 	fixcross: autoDraw = False
105.2595 	EXP 	Fasttext: autoDraw = False
105.2595 	EXP 	Fasttext: text = 'Frost is composed of matter'
105.2595 	EXP 	fixcross: autoDraw = True
105.7116 	EXP 	fixcross: autoDraw = False
105.7446 	EXP 	Fasttext: autoDraw = True
107.0804 	EXP 	New trial (rep=0, index=10): {'Statement': 'A minute can go on forever', 'Correct': 'i'}
107.0874 	DATA 	Keypress: e
107.0941 	EXP 	fixcross: autoDraw = False
107.0941 	EXP 	Fasttext: autoDraw = False
107.0941 	EXP 	Fasttext: text = 'A minute can go on forever'
107.0941 	EXP 	fixcross: autoDraw = True
107.5441 	EXP 	fixcross: autoDraw = False
107.5784 	EXP 	Fasttext: autoDraw = True
110.2467 	EXP 	New trial (rep=0, index=11): {'Statement': 'A minute has an end', 'Correct': 'e'}
110.2540 	DATA 	Keypress: i
110.2610 	EXP 	fixcross: autoDraw = False
110.2610 	EXP 	Fasttext: autoDraw = False
110.2610 	EXP 	Fasttext: text = 'A minute has an end'
110.2610 	EXP 	fixcross: autoDraw = True
110.7107 	EXP 	fixcross: autoDraw = False
110.7451 	EXP 	Fasttext: autoDraw = True
112.1966 	EXP 	New trial (rep=0, index=12): {'Statement': 'Humans can drink water', 'Correct': 'e'}
112.2031 	DATA 	Keypress: e
112.2116 	EXP 	fixcross: autoDraw = False
112.2116 	EXP 	Fasttext: autoDraw = False
112.2116 	EXP 	Fasttext: text = 'Humans can drink water'
112.2116 	EXP 	fixcross: autoDraw = True
112.6615 	EXP 	fixcross: autoDraw = False
112.6949 	EXP 	Fasttext: autoDraw = True
113.7790 	EXP 	New trial (rep=0, index=13): {'Statement': 'Bubbles can be put in a container', 'Correct': 'e'}
113.7874 	DATA 	Keypress: e
113.7952 	EXP 	fixcross: autoDraw = False
113.7952 	EXP 	Fasttext: autoDraw = False
113.7952 	EXP 	Fasttext: text = 'Bubbles can be put in a container'
113.7952 	EXP 	fixcross: autoDraw = True
114.2454 	EXP 	fixcross: autoDraw = False
114.2782 	EXP 	Fasttext: autoDraw = True
119.0304 	EXP 	New trial (rep=0, index=14): {'Statement': 'Music have a molecular structure', 'Correct': 'i'}
119.0375 	DATA 	Keypress: e
119.0443 	EXP 	fixcross: autoDraw = False
119.0443 	EXP 	Fasttext: autoDraw = False
119.0443 	EXP 	Fasttext: text = 'Music have a molecular structure'
119.0443 	EXP 	fixcross: autoDraw = True
119.4954 	EXP 	fixcross: autoDraw = False
119.5282 	EXP 	Fasttext: autoDraw = True
122.4624 	EXP 	New trial (rep=0, index=15): {'Statement': 'Echoes is composed of matter', 'Correct': 'i'}
122.4691 	DATA 	Keypress: e
122.4777 	EXP 	fixcross: autoDraw = False
122.4777 	EXP 	Fasttext: autoDraw = False
122.4777 	EXP 	Fasttext: text = 'Echoes is composed of matter'
122.4777 	EXP 	fixcross: autoDraw = True
122.9292 	EXP 	fixcross: autoDraw = False
122.9624 	EXP 	Fasttext: autoDraw = True
125.3979 	EXP 	New trial (rep=0, index=16): {'Statement': 'Intervals of time cannot be further divided', 'Correct': 'i'}
125.4053 	DATA 	Keypress: e
125.4121 	EXP 	fixcross: autoDraw = False
125.4121 	EXP 	Fasttext: autoDraw = False
125.4121 	EXP 	Fasttext: text = 'Intervals of time cannot be further divided'
125.4121 	EXP 	fixcross: autoDraw = True
125.8617 	EXP 	fixcross: autoDraw = False
125.8962 	EXP 	Fasttext: autoDraw = True
130.1474 	EXP 	New trial (rep=0, index=17): {'Statement': 'A truck is a vehicle', 'Correct': 'e'}
130.1546 	DATA 	Keypress: i
130.1621 	EXP 	fixcross: autoDraw = False
130.1621 	EXP 	Fasttext: autoDraw = False
130.1621 	EXP 	Fasttext: text = 'A truck is a vehicle'
130.1621 	EXP 	fixcross: autoDraw = True
130.6129 	EXP 	fixcross: autoDraw = False
130.6469 	EXP 	Fasttext: autoDraw = True
132.0301 	EXP 	New trial (rep=0, index=18): {'Statement': 'Space cannot go on forever', 'Correct': 'i'}
132.0371 	DATA 	Keypress: e
132.0464 	EXP 	fixcross: autoDraw = False
132.0464 	EXP 	Fasttext: autoDraw = False
132.0464 	EXP 	Fasttext: text = 'Space cannot go on forever'
132.0464 	EXP 	fixcross: autoDraw = True
132.4964 	EXP 	fixcross: autoDraw = False
132.5303 	EXP 	Fasttext: autoDraw = True
137.5299 	EXP 	Fasttext: autoDraw = False
138.0149 	EXP 	New trial (rep=0, index=19): {'Statement': 'Rocks have a molecular structure', 'Correct': 'e'}
138.0292 	EXP 	fixcross: autoDraw = False
138.0292 	EXP 	Fasttext: autoDraw = False
138.0292 	EXP 	Fasttext: text = 'Rocks have a molecular structure'
138.0292 	EXP 	fixcross: autoDraw = True
138.4808 	EXP 	fixcross: autoDraw = False
138.5134 	EXP 	Fasttext: autoDraw = True
139.4642 	EXP 	New trial (rep=0, index=20): {'Statement': 'A minute is endless', 'Correct': 'i'}
139.4712 	DATA 	Keypress: e
139.4798 	EXP 	fixcross: autoDraw = False
139.4798 	EXP 	Fasttext: autoDraw = False
139.4798 	EXP 	Fasttext: text = 'A minute is endless'
139.4798 	EXP 	fixcross: autoDraw = True
139.9298 	EXP 	fixcross: autoDraw = False
139.9639 	EXP 	Fasttext: autoDraw = True
141.0481 	EXP 	New trial (rep=0, index=21): {'Statement': 'A motorcycle is a vehicle', 'Correct': 'e'}
141.0547 	DATA 	Keypress: i
141.0631 	EXP 	fixcross: autoDraw = False
141.0631 	EXP 	Fasttext: autoDraw = False
141.0631 	EXP 	Fasttext: text = 'A motorcycle is a vehicle'
141.0631 	EXP 	fixcross: autoDraw = True
141.5133 	EXP 	fixcross: autoDraw = False
141.5467 	EXP 	Fasttext: autoDraw = True
143.2494 	EXP 	New trial (rep=0, index=22): {'Statement': 'A motorcycle is a person', 'Correct': 'i'}
143.2563 	DATA 	Keypress: e
143.2640 	EXP 	fixcross: autoDraw = False
143.2640 	EXP 	Fasttext: autoDraw = False
143.2640 	EXP 	Fasttext: text = 'A motorcycle is a person'
143.2640 	EXP 	fixcross: autoDraw = True
143.7314 	EXP 	fixcross: autoDraw = False
143.7469 	EXP 	Fasttext: autoDraw = True
144.8979 	EXP 	New trial (rep=0, index=23): {'Statement': 'Humans cannot breathe water', 'Correct': 'e'}
144.9046 	DATA 	Keypress: i
144.9135 	EXP 	fixcross: autoDraw = False
144.9135 	EXP 	Fasttext: autoDraw = False
144.9135 	EXP 	Fasttext: text = 'Humans cannot breathe water'
144.9135 	EXP 	fixcross: autoDraw = True
145.3634 	EXP 	fixcross: autoDraw = False
145.3971 	EXP 	Fasttext: autoDraw = True
147.5990 	EXP 	New trial (rep=0, index=24): {'Statement': 'Songs can be put in a container', 'Correct': 'i'}
147.6058 	DATA 	Keypress: e
147.6143 	EXP 	fixcross: autoDraw = False
147.6143 	EXP 	Fasttext: autoDraw = False
147.6143 	EXP 	Fasttext: text = 'Songs can be put in a container'
147.6143 	EXP 	fixcross: autoDraw = True
148.0647 	EXP 	fixcross: autoDraw = False
148.0973 	EXP 	Fasttext: autoDraw = True
149.2484 	EXP 	New trial (rep=0, index=25): {'Statement': 'Jupiter is in our solar system', 'Correct': 'e'}
149.2556 	DATA 	Keypress: i
149.2640 	EXP 	fixcross: autoDraw = False
149.2640 	EXP 	Fasttext: autoDraw = False
149.2640 	EXP 	Fasttext: text = 'Jupiter is in our solar system'
149.2640 	EXP 	fixcross: autoDraw = True
149.7144 	EXP 	fixcross: autoDraw = False
149.7477 	EXP 	Fasttext: autoDraw = True
150.8992 	EXP 	New trial (rep=0, index=26): {'Statement': 'Spatial intervals cannot be further divided', 'Correct': 'i'}
150.9067 	DATA 	Keypress: e
150.9140 	EXP 	fixcross: autoDraw = False
150.9140 	EXP 	Fasttext: autoDraw = False
150.9140 	EXP 	Fasttext: text = 'Spatial intervals cannot be further divided'
150.9140 	EXP 	fixcross: autoDraw = True
151.3648 	EXP 	fixcross: autoDraw = False
151.3978 	EXP 	Fasttext: autoDraw = True
153.4317 	EXP 	New trial (rep=0, index=27): {'Statement': 'Spatial intervals are endless', 'Correct': 'i'}
153.4385 	DATA 	Keypress: i
153.4468 	EXP 	fixcross: autoDraw = False
153.4468 	EXP 	Fasttext: autoDraw = False
153.4468 	EXP 	Fasttext: text = 'Spatial intervals are endless'
153.4468 	EXP 	fixcross: autoDraw = True
153.8971 	EXP 	fixcross: autoDraw = False
153.9313 	EXP 	Fasttext: autoDraw = True
155.3177 	EXP 	New trial (rep=0, index=28): {'Statement': 'Numerical intervals are finite', 'Correct': 'e'}
155.3267 	DATA 	Keypress: i
155.3482 	EXP 	fixcross: autoDraw = False
155.3482 	EXP 	Fasttext: autoDraw = False
155.3482 	EXP 	Fasttext: text = 'Numerical intervals are finite'
155.3482 	EXP 	fixcross: autoDraw = True
155.7978 	EXP 	fixcross: autoDraw = False
155.8148 	EXP 	Fasttext: autoDraw = True
157.9496 	EXP 	New trial (rep=0, index=29): {'Statement': 'Intervals of time have an end', 'Correct': 'e'}
157.9604 	DATA 	Keypress: e
157.9816 	EXP 	fixcross: autoDraw = False
157.9816 	EXP 	Fasttext: autoDraw = False
157.9816 	EXP 	Fasttext: text = 'Intervals of time have an end'
157.9816 	EXP 	fixcross: autoDraw = True
158.4315 	EXP 	fixcross: autoDraw = False
158.4474 	EXP 	Fasttext: autoDraw = True
160.0826 	EXP 	New trial (rep=0, index=30): {'Statement': 'The United States has a president', 'Correct': 'e'}
160.0913 	DATA 	Keypress: e
160.0980 	EXP 	fixcross: autoDraw = False
160.0980 	EXP 	Fasttext: autoDraw = False
160.0980 	EXP 	Fasttext: text = 'The United States has a president'
160.0980 	EXP 	fixcross: autoDraw = True
160.5480 	EXP 	fixcross: autoDraw = False
160.5816 	EXP 	Fasttext: autoDraw = True
161.6843 	EXP 	New trial (rep=0, index=31): {'Statement': 'Five cannot go on forever', 'Correct': 'e'}
161.6911 	DATA 	Keypress: e
161.6970 	EXP 	fixcross: autoDraw = False
161.6970 	EXP 	Fasttext: autoDraw = False
161.6970 	EXP 	Fasttext: text = 'Five cannot go on forever'
