INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,14.7105,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,12.022,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,17.8356,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.9357,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,j,1,1.4341,space,0.7828,0,0,0,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,f,1,0.9866,space,0.5786,0,1,1,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,j,1,1.434,space,0.4006,0,2,2,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,f,1,1.3788,space,0.5439,0,3,3,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,j,1,1.5156,space,1.95,0,4,4,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,j,1,1.2666,space,0.2532,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,j,1,1.2266,space,0.184,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,f,1,1.3997,space,0.3997,0,7,7,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,f,1,0.946,space,0.3425,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,f,1,0.7431,space,0.2423,0,9,9,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,space,0.2185,,,,,,,,space,4.2175,j,1,1.3113,,0,0,0,61,1,Sailboats reproduce,j,,,
,,,,,,,,7587,2022-04-06_19h06.21.197,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.04563468,,,,space,0.1886,,,,,,,,,,j,1,1.0251,,0,1,1,124,1,The president of the United States is Oprah,j,,,
