FastInstructions,Statement,Correct,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,Instr1.started,Instr1.stopped,InstrResponse.keys,InstrResponse.rt,InstrResponse.started,InstrResponse.stopped,fixcross.started,fixcross.stopped,Fasttext.started,Fasttext.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Timer.started,Timer.stopped,EndStudyText.started,EndStudyText.stopped,endstudykey.keys,endstudykey.rt,endstudykey.started,endstudykey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"You will be shown a total of 160 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 160 statements.  Press E to Continue",,,0,0,0,0,,,,,15.090203491039574,None,e,0.23742309701628983,17.120535520021804,None,,,,,,,,,,,,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
"Each statement will appear on your screen for 5 seconds and you will have those 5 seconds to decide if it is true or false before the next statement appears. There will be a timer on your screen and a reminder when you have 2 seconds remaining. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press E to continue",,,0,1,1,1,,,,,17.423432110110298,None,e,0.7266782809747383,19.407095348113216,None,,,,,,,,,,,,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
"If the statement is true, you will press the “E” key on your keyboard with your left pointer finger; if the statement is false, you will press the “I” key on your keyboard with your right pointer finger. Press E to continue",,,0,2,2,2,,,,,20.189630286069587,None,e,1.3312182759400457,22.173596123000607,None,,,,,,,,,,,,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
,Space has an end,i,,,,,0,0,0,1,,,,,,,23.574119553086348,24.07369946304243,24.057298908010125,None,i,1,1.2681729060132056,24.057298908010125,None,None,None,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
,An inch cannot go on forever,e,,,,,0,1,1,4,,,,,,,25.373370870016515,25.874187781009823,25.856703694094904,None,e,1,0.9186303039314225,25.856703694094904,None,None,None,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
,Time  goes on forever,e,,,,,0,2,2,2,,,,,,,26.80724067206029,27.307033347082324,27.290565878036432,None,e,1,2.2396119660697877,27.290565878036432,None,None,None,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
,A minute is infinite,i,,,,,0,3,3,0,,,,,,,29.557021473068744,30.056704685091972,30.04023975506425,None,i,1,1.5428087359759957,30.04023975506425,None,None,None,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
,Numbers are finite,i,,,,,0,4,4,3,,,,,,,31.638028657063842,32.14027817000169,32.091602290049195,None,i,1,2.0793236270546913,32.091602290049195,None,None,None,,,,,,,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.20692956401035,None,e,0.7030898990342394,34.20692956401035,None,11112,001,2021_Nov_21_1226,InfinityThesisTest5,2021.2.3,60.66796473133747,
