INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
space,8.1536,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,9.7412,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.2702,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.3399,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.4966,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,j,1,3.0349,space,1.118,0,0,0,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,f,1,1.7282,space,1.8567,0,1,1,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,f,1,1.5875,space,1.2485,0,2,2,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,j,1,2.8246,space,0.6993,0,3,3,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,f,0,1.3171,space,0.9086,0,4,4,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,f,0,1.1346,space,0.5699,0,5,5,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,j,1,1.202,space,0.6744,0,6,6,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,j,0,1.2303,space,0.9769,0,7,7,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,f,1,1.0145,space,0.6769,0,8,8,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,f,1,1.2778,space,0.4631,0,9,9,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.7214,,,,,,,,space,2.1626,f,0,1.4446,,0,0,0,65,1,Shadows are composed of matter,j,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.323,,,,,,,,,,f,1,1.6854,,0,1,1,10,1,An inch has an end,f,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.2524,,,,,,,,,,j,1,1.5135,,0,2,2,126,1,Humans can breathe water,j,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.1931,,,,,,,,,,f,0,1.0047,,0,3,3,18,1,Time has an end,j,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.287,,,,,,,,,,j,1,3.2183,,0,4,4,127,1,A zebra is used to write,j,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.2703,,,,,,,,,,f,0,1.5692,,0,5,5,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.264,,,,,,,,,,f,1,1.1749,,0,6,6,104,1,The United States has a president,f,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.1705,,,,,,,,,,f,1,0.7181,,0,7,7,102,1,The Earth is a planet,f,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.1506,,,,,,,,,,f,1,0.6865,,0,8,8,93,1,Magenta is a color,f,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.2671,,,,,,,,,,j,1,0.9075,,0,9,9,83,1,Songs can be put in a container,j,,
,,,,,,,,3963,2022-04-06_19h07.18.165,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.18657839,,,,space,0.1606,,,,,,,,,,f,0,0.8663,,0,10,10,26,1,Space has an end,j,,
