INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,3.301,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,8.198,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.458,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.287,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.721,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,f,1,1.053,space,0.734,0,0,0,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,f,1,0.692,space,0.329,0,1,1,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,j,1,1.204,space,0.408,0,2,2,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,j,1,1.062,space,0.306,0,3,3,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,j,1,0.964,space,0.135,0,4,4,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,j,1,0.84,space,0.131,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,j,1,0.745,space,0.099,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,f,1,0.879,space,0.147,0,7,7,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,f,1,1.137,space,0.116,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,f,1,0.937,space,0.146,0,9,9,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.133,,,,,,,,space,2.206,f,1,0.749,,0,0,0,102,1,The Earth is a planet,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.096,,,,,,,,,,j,1,0.985,,0,1,1,60,1,Robots need nutrients,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.235,,,,,,,,,,f,1,0.919,,0,2,2,88,1,This sentence is written in English,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.08,,,,,,,,,,j,1,1.131,,0,3,3,26,1,Space has an end,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.109,,,,,,,,,,f,1,0.847,,0,4,4,106,1,Humans cannot breathe water,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.126,,,,,,,,,,f,1,1.267,,0,5,5,33,1,Numbers are infinite,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.103,,,,,,,,,,f,1,0.904,,0,6,6,51,1,Tigers reproduce,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.088,,,,,,,,,,j,1,0.861,,0,7,7,59,1,Comets are alive,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.085,,,,,,,,,,j,1,1.027,,0,8,8,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.49,,,,,,,,,,j,0,1.003,,0,9,9,40,1,The number five is finite,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.115,,,,,,,,,,j,1,0.952,,0,10,10,119,1,A motorcycle is a person,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.126,,,,,,,,,,f,1,1.051,,0,11,11,68,1,Algae is alive,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.084,,,,,,,,,,j,1,0.83,,0,12,12,79,1,Forks are alive,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.088,,,,,,,,,,j,1,1.038,,0,13,13,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.099,,,,,,,,,,f,1,1.391,,0,14,14,54,1,Dumbells are composed of matter,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.09,,,,,,,,,,j,1,1.035,,0,15,15,13,1,An inch can go on forever,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.081,,,,,,,,,,j,1,1.137,,0,16,16,1,1,A minute is infinite,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.115,,,,,,,,,,f,1,0.894,,0,17,17,27,1,Space is endless,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.089,,,,,,,,,,f,1,1.56,,0,18,18,7,1,A minute can always be further divided,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.119,,,,,,,,,,j,1,0.98,,0,19,19,61,1,Sailboats reproduce,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.065,,,,,,,,,,j,1,0.947,,0,20,20,80,1,Mittens need nutrients,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.067,,,,,,,,,,j,1,0.933,,0,21,21,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.108,,,,,,,,,,j,0,0.974,,0,22,22,53,1,Bricks can be put in a container,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.118,,,,,,,,,,f,0,1.028,,0,23,23,63,1,Color can be put in a container,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.081,,,,,,,,,,f,1,0.832,,0,24,24,107,1,A pencil is used to write,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.088,,,,,,,,,,f,1,1.13,,0,25,25,76,1,Pollen has a molecular structure,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.082,,,,,,,,,,j,1,0.925,,0,26,26,110,1,A triangle is an animal,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.062,,,,,,,,,,f,1,0.871,,0,27,27,29,1,Space can go on forever,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.358,,,,,,,,,,j,1,1.003,,0,28,28,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.146,,,,,,,,,,j,1,1.546,,0,29,29,30,1,Space cannot always be further divided,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.08,,,,,,,,,,f,0,0.757,,0,30,30,34,1,Numbers have an end,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.085,,,,,,,,,,j,1,0.771,,0,31,31,9,1,An inch is infinite,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.08,,,,,,,,,,f,1,0.865,,0,32,32,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.108,,,,,,,,,,f,1,0.703,,0,33,33,89,1,A square is a shape,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.136,,,,,,,,,,f,1,0.79,,0,34,34,50,1,Turtles need nutrients,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.106,,,,,,,,,,j,1,0.839,,0,35,35,118,1,A horse is used to tell time,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.065,,,,,,,,,,f,1,0.931,,0,36,36,15,1,An inch can be always further divided,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.096,,,,,,,,,,j,1,1.449,,0,37,37,20,1,Time cannot go on forever,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.091,,,,,,,,,,j,1,1.113,,0,38,38,58,1,Clocks are alive,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.068,,,,,,,,,,f,1,0.932,,0,39,39,100,1,A truck is a vehicle,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.555,,,,,,,,,,f,1,1.233,space,0,40,40,0,1,A minute is finite,f,0.049,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.117,,,,,,,,,,f,1,0.755,,0,41,41,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.209,,,,,,,,,,f,1,0.818,,0,42,42,72,1,Mushrooms reproduce,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.13,,,,,,,,,,f,1,1.013,,0,43,43,37,1,Numbers can go on forever,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.14,,,,,,,,,,j,1,1.117,,0,44,44,16,1,Time is finite,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.151,,,,,,,,,,f,1,0.863,,0,45,45,71,1,Oaks reproduce,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.122,,,,,,,,,,j,1,0.951,,0,46,46,125,1,There are ninty states in the United States,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.133,,,,,,,,,,f,1,0.85,,0,47,47,19,1,Time is endless,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.116,,,,,,,,,,j,1,1.148,,0,48,48,108,1,This sentence is written in Spanish,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.066,,,,,,,,,,f,1,0.812,,0,49,49,103,1,The United States is a country,f,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.109,,,,,,,,,,j,1,1.175,,0,50,50,83,1,Songs can be put in a container,j,,,
,,,,,,,,6376,2022-04-06_18h39.24.212,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.0240096,,,,space,0.698,,,,,,,,,,f,0,0.798,,0,51,51,120,1,A truck is an animal,j,,,
