INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,10.425,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,24.3684,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,17.0623,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,11.976,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.5444,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,f,1,1.1004,space,0.8212,0,0,0,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,j,1,1.2002,space,0.6729,0,1,1,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,j,1,1.5915,space,1.4611,0,2,2,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,f,1,1.0734,space,0.5153,0,3,3,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,j,0,1.9556,space,1.0997,0,4,4,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,j,1,1.4587,space,0.3276,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,j,1,1.2243,space,0.3224,0,6,6,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,f,1,1.1474,space,0.4077,0,7,7,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,j,1,1.4737,space,0.3608,0,8,8,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,f,1,2.3254,space,0.5477,0,9,9,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.7741,,,,,,,,,f,1,1.4668,,0,0,0,27,1,Space is endless,f,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.489,,,,,,,,,f,1,1.346,,0,1,1,105,1,There are fifty states in the United States,f,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.3878,,,,,,,,,j,1,1.3536,,0,2,2,125,1,There are ninty states in the United States,j,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.3474,,,,,,,,,j,1,1.4553,,0,3,3,80,1,Mittens need nutrients,j,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.4983,,,,,,,,,j,1,1.7821,,0,4,4,123,1,Mississippi is a country,j,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.6616,,,,,,,,,f,1,2.1295,,0,5,5,42,1,The number five has an end,f,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.2754,,,,,,,,,f,1,1.4131,,0,6,6,101,1,Jupiter is in our solar system,f,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.3909,,,,,,,,,f,0,2.0706,,0,7,7,83,1,Songs can be put in a container,j,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.2919,,,,,,,,,j,1,1.9759,,0,8,8,59,1,Comets are alive,j,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.2667,,,,,,,,,f,1,2.2836,,0,9,9,70,1,Grass needs nutrients,f,,,
,,,,,,,,3783,2022-04-06_18h03.09.044,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,165.0165017,,,,space,0.339,,,,,,,,,j,1,1.0654,,0,10,10,110,1,A triangle is an animal,j,,,
