INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,17.9704,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,27.7246,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,9.902,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.4909,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.3923,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,j,1,3.8705,space,1.9108,0,0,0,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,j,1,2.59,space,3.5863,0,1,1,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,j,1,1.765,space,3.6902,0,2,2,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,j,0,1.0979,space,4.0342,0,3,3,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,f,0,2.5851,space,4.5346,0,4,4,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,f,1,1.7965,space,2.7338,0,5,5,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,f,1,1.3771,space,0.6129,0,6,6,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,f,1,1.819,space,3.227,0,7,7,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,f,0,1.7101,space,3.4489,0,8,8,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,f,1,1.9884,space,1.5355,0,9,9,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,3.337,,,,,,,,space,1.8232,j,1,2.7639,,0,0,0,43,1,The number five is endless,j,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,1.7994,,,,,,,,,,j,1,1.6668,,0,1,1,82,1,Stones reproduce,j,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,1.2195,,,,,,,,,,j,1,1.2674,,0,2,2,3,1,A minute is endless,j,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,1.2217,,,,,,,,,,f,1,1.4088,,0,3,3,107,1,A pencil is used to write,f,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,0.9814,,,,,,,,,,f,1,0.6327,,0,4,4,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,0.5675,,,,,,,,,,f,0,0.7151,,0,5,5,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,0.8208,,,,,,,,,,j,0,1.1736,,0,6,6,53,1,Bricks can be put in a container,f,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,1.0351,,,,,,,,,,f,0,1.3198,,0,7,7,127,1,A zebra is used to write,j,,,
,,,,,,,,9309,2022-04-06_16h12.48.193,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.91970759,,,,space,0.6189,,,,,,,,,,j,1,1.6039,,0,8,8,110,1,A triangle is an animal,j,,,
