INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,7.8231,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,14.2959,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.3764,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.9463,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.0482,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,f,1,1.8185,space,1.105,0,0,0,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,f,1,1.1686,space,1.316,0,1,1,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,j,1,1.1543,space,0.8172,0,2,2,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,j,1,1.411,space,1.9297,0,3,3,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,j,1,1.4134,space,1.5313,0,4,4,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,f,1,1.2343,space,0.8358,0,5,5,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,f,1,1.0978,space,1.3437,0,6,6,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,j,1,1.3209,space,0.7443,0,7,7,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,j,1,1.6613,space,3.3952,0,8,8,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,f,1,1.5478,space,1.0059,0,9,9,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.234,,,,,,,,space,6.002,f,1,1.2549,,0,0,0,69,1,Bacteria are alive,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8915,,,,,,,,,,f,1,1.414,,0,1,1,7,1,A minute can always be further divided,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.1995,,,,,,,,,,f,1,0.9886,,0,2,2,31,1,Space can always be further divided,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.0271,,,,,,,,,,j,1,1.5259,,0,3,3,20,1,Time cannot go on forever,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.0106,,,,,,,,,,j,1,1.421,,0,4,4,13,1,An inch can go on forever,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8189,,,,,,,,,,j,1,1.1863,,0,5,5,82,1,Stones reproduce,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.2184,,,,,,,,,,j,1,1.3199,,0,6,6,59,1,Comets are alive,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8578,,,,,,,,,,j,1,1.3162,,0,7,7,126,1,Humans can breathe water,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8575,,,,,,,,,,f,1,1.2477,,0,8,8,100,1,A truck is a vehicle,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8373,,,,,,,,,,j,1,0.9196,,0,9,9,118,1,A horse is used to tell time,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4742,,,,,,,,,,f,1,1.1629,,0,10,10,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.6318,,,,,,,,,,j,1,1.4197,,0,11,11,16,1,Time is finite,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8389,,,,,,,,,,j,1,1.704,,0,12,12,60,1,Robots need nutrients,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4147,,,,,,,,,,j,1,1.9478,,0,13,13,14,1,An inch cannot always be further divided,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4154,,,,,,,,,,j,1,1.0175,,0,14,14,119,1,A motorcycle is a person,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.1056,,,,,,,,,,j,1,1.2959,,0,15,15,26,1,Space has an end,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.3588,,,,,,,,,,j,1,1.1069,,0,16,16,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4365,,,,,,,,,,j,1,1.294,,0,17,17,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4902,,,,,,,,,,j,1,1.1447,,0,18,18,109,1,A square is a color,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4393,,,,,,,,,,f,1,1.7071,,0,19,19,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.7191,,,,,,,,,,j,1,1.402,,0,20,20,65,1,Shadows are composed of matter,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,1.0847,,,,,,,,,,j,1,1.3433,,0,21,21,11,1,An inch is endless,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4268,,,,,,,,,,j,1,1.029,,0,22,22,78,1,Hammers are alive,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.5228,,,,,,,,,,j,1,1.1891,,0,23,23,18,1,Time has an end,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.6018,,,,,,,,,,f,1,2.0882,,0,24,24,44,1,The number five cannot go on forever,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4328,,,,,,,,,,j,1,0.9371,,0,25,25,115,1,Yellow is an animal,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.3006,,,,,,,,,,j,1,1.1096,,0,26,26,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.207,,,,,,,,,,j,1,1.2681,,0,27,27,9,1,An inch is infinite,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.2039,,,,,,,,,,f,1,0.9671,,0,28,28,95,1,Yellow is a color,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.7095,,,,,,,,,,j,0,0.8873,,0,29,29,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4525,,,,,,,,,,f,1,1.3183,,0,30,30,42,1,The number five has an end,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.4025,,,,,,,,,,j,1,1.0249,,0,31,31,110,1,A triangle is an animal,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.5554,,,,,,,,,,j,0,1.2782,,0,32,32,0,1,A minute is finite,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8162,,,,,,,,,,j,1,1.5465,,0,33,33,22,1,Time cannot always be further divided,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.6854,,,,,,,,,,f,1,1.4962,,0,34,34,76,1,Pollen has a molecular structure,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.7692,,,,,,,,,,f,1,1.2005,,0,35,35,23,1,Time can always be further divided,f,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.478,,,,,,,,,,j,1,1.4243,,0,36,36,80,1,Mittens need nutrients,j,,,
,,,,,,,,1785,2022-03-31_16h05.24.561,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,60.07088364,,,,space,0.8061,,,,,,,,,,f,0,1.366,,0,37,37,30,1,Space cannot always be further divided,j,,,
