Statement,Correct,n,Fasttext.started_mean,Fasttext.started_raw,Fasttext.started_std,Fasttext.stopped_raw,Timer.started_raw,Timer.stopped_raw,fixcross.started_mean,fixcross.started_raw,fixcross.started_std,fixcross.stopped_mean,fixcross.stopped_raw,fixcross.stopped_std,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.started_std,key_resp.stopped_raw,order
A minute is infinite,i,1.0,26.5333194732666,26.5333194732666,0.0,,,,26.04917335510254,26.04917335510254,0.0,26.54960060119629,26.54960060119629,0.0,1.0,1.0,0.0,'i',2.7840442657470703,2.7840442657470703,0.0,26.5333194732666,26.5333194732666,0.0,,0.0
Space has an end,i,1.0,31.251375198364258,31.251375198364258,0.0,,,,30.7677059173584,30.7677059173584,0.0,31.267494201660156,31.267494201660156,0.0,1.0,1.0,0.0,'i',1.039315938949585,1.039315938949585,0.0,31.251375198364258,31.251375198364258,0.0,,2.0
Time  goes on forever,e,1.0,29.834596633911133,29.834596633911133,0.0,,,,29.350337982177734,29.350337982177734,0.0,29.850698471069336,29.850698471069336,0.0,1.0,1.0,0.0,'e',0.8986003398895264,0.8986003398895264,0.0,29.834596633911133,29.834596633911133,0.0,,1.0
Numbers are finite,i,1.0,34.91770935058594,34.91770935058594,0.0,,,,34.451595306396484,34.451595306396484,0.0,34.968074798583984,34.968074798583984,0.0,1.0,1.0,0.0,'i',1.2298128604888916,1.2298128604888916,0.0,34.91770935058594,34.91770935058594,0.0,,4.0
An inch cannot go on forever,e,1.0,32.79996871948242,32.79996871948242,0.0,,,,32.31767272949219,32.31767272949219,0.0,32.834171295166016,32.834171295166016,0.0,1.0,1.0,0.0,'e',1.6077430248260498,1.6077430248260498,0.0,32.79996871948242,32.79996871948242,0.0,,3.0

extraInfo
participant,1114
session,001
date,2021_Nov_21_1227
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,60.078412297065604
