Statement,Correct,n,Fasttext.started_mean,Fasttext.started_raw,Fasttext.started_std,Fasttext.stopped_raw,Timer.started_raw,Timer.stopped_raw,fixcross.started_mean,fixcross.started_raw,fixcross.started_std,fixcross.stopped_mean,fixcross.stopped_raw,fixcross.stopped_std,key_resp.corr_mean,key_resp.corr_raw,key_resp.corr_std,key_resp.keys_raw,key_resp.rt_mean,key_resp.rt_raw,key_resp.rt_std,key_resp.started_mean,key_resp.started_raw,key_resp.started_std,key_resp.stopped_raw,order
A minute is infinite,i,1.0,26.521419525146484,26.521419525146484,0.0,,,,26.03731346130371,26.03731346130371,0.0,26.538528442382812,26.538528442382812,0.0,1.0,1.0,0.0,'i',1.196777582168579,1.196777582168579,0.0,26.521419525146484,26.521419525146484,0.0,,1.0
Space has an end,i,1.0,25.25164222717285,25.25164222717285,0.0,,,,24.754243850708008,24.754243850708008,0.0,25.271886825561523,25.271886825561523,0.0,1.0,1.0,0.0,'i',0.7506600022315979,0.7506600022315979,0.0,25.25164222717285,25.25164222717285,0.0,,0.0
Time  goes on forever,e,1.0,30.921846389770508,30.921846389770508,0.0,,,,30.437904357910156,30.437904357910156,0.0,30.93828773498535,30.93828773498535,0.0,1.0,1.0,0.0,'e',2.933739423751831,2.933739423751831,0.0,30.921846389770508,30.921846389770508,0.0,,3.0
Numbers are finite,i,1.0,34.371002197265625,34.371002197265625,0.0,39.373122924007475,37.37131102849962,,33.88809585571289,33.88809585571289,0.0,34.388702392578125,34.388702392578125,0.0,0.0,0.0,0.0,,,,,34.371002197265625,34.371002197265625,0.0,,4.0
An inch cannot go on forever,e,1.0,28.221715927124023,28.221715927124023,0.0,,,,27.755693435668945,27.755693435668945,0.0,28.28537940979004,28.28537940979004,0.0,1.0,1.0,0.0,'e',2.1840994358062744,2.1840994358062744,0.0,28.221715927124023,28.221715927124023,0.0,,2.0

extraInfo
participant,1113
session,001
date,2021_Nov_21_1226
expName,InfinityThesisTest5
psychopyVersion,2021.2.3
frameRate,60.609138089857254
