INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,6.0046,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.3027,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.4792,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.9184,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,3.4881,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.8806,space,5.0386,0,0,0,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.7831,space,2.8693,0,1,1,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,0,1.9378,,,0,2,2,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,0,,,,0,3,3,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,0,,space,2.1008,0,4,4,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,2.2623,space,1.2541,0,5,5,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,2.2813,space,1.0018,0,6,6,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,f,1,1.4858,space,0.7811,0,7,7,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.9648,space,1.3672,0,8,8,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,j,1,1.4188,space,1.9519,0,9,9,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.1387,,,,,,,,,j,1,2.1355,,0,0,0,3,1,A minute is endless,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.169,,,,,,,,,f,1,2.2574,,0,1,1,70,1,Grass needs nutrients,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.119,,,,,,,,,j,1,2.0183,,0,2,2,83,1,Songs can be put in a container,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.5712,,,,,,,,,j,0,1.9991,,0,3,3,19,1,Time is endless,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.0034,,,,,,,,,j,0,2.5019,,0,4,4,27,1,Space is endless,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.9691,,,,,,,,,f,0,2.07,,0,5,5,85,1,Thoughts are composed of matter,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.9068,,,,,,,,,j,1,3.0688,,0,6,6,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6718,,,,,,,,,j,0,3.0202,,0,7,7,55,1,Concrete is composed of matter,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.7862,,,,,,,,,f,1,2.9003,,0,8,8,68,1,Algae is alive,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.721,,,,,,,,,j,0,2.1516,,0,9,9,40,1,The number five is finite,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6305,,,,,,,,,j,1,1.231,,0,10,10,121,1,Jupiter is the planet we live on,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.819,,,,,,,,,j,1,2.3104,,0,11,11,38,1,Numbers cannot always be further divided,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.8871,,,,,,,,,j,0,1.6653,,0,12,12,25,1,Space is infinite,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.8363,,,,,,,,,f,1,2.9157,,0,13,13,39,1,Numbers can always be further divided,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.4853,,,,,,,,,j,1,1.7358,,0,14,14,9,1,An inch is infinite,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6853,,,,,,,,,f,1,1.6774,,0,15,15,104,1,The United States has a president,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.5329,,,,,,,,,f,1,1.0781,,0,16,16,98,1,A clock is used to tell time,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,1.1977,,,,,,,,,j,1,2.2361,,0,17,17,108,1,This sentence is written in Spanish,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6122,,,,,,,,,j,1,2.7356,,0,18,18,87,1,Dreams have a molecular structure,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.7843,,,,,,,,,f,0,1.3016,,0,19,19,122,1,The Earth is a star,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6966,,,,,,,,,f,1,2.7899,,0,20,20,4,1,A minute cannot go on forever,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.5689,,,,,,,,,f,1,1.3411,,0,21,21,107,1,A pencil is used to write,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6324,,,,,,,,,f,0,1.802,,0,22,22,20,1,Time cannot go on forever,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.7793,,,,,,,,,j,1,1.3342,,0,23,23,119,1,A motorcycle is a person,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.3669,,,,,,,,,j,1,2.1739,,0,24,24,111,1,A circle is a flavor,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6581,,,,,,,,,j,0,1.7679,,0,25,25,0,1,A minute is finite,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.9036,,,,,,,,,f,1,2.7587,,0,26,26,44,1,The number five cannot go on forever,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.6016,,,,,,,,,f,1,1.8985,,0,27,27,51,1,Tigers reproduce,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.4658,,,,,,,,,j,1,1.1364,,0,28,28,58,1,Clocks are alive,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.5325,,,,,,,,,f,1,1.743,,0,29,29,71,1,Oaks reproduce,f,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.8059,,,,,,,,,f,0,1.6309,,0,30,30,26,1,Space has an end,j,,,
,,,,,,,,8110,2022-04-06_18h11.02.232,ImplicitInfinitySC-FASTTASK,2021.2.3,Win32,59.89099838,,,,space,0.5047,,,,,,,,,j,1,1.7498,,0,31,31,117,1,Dolphins cannot swim in the ocean,j,,,
