INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,9.1204,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,8.3106,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.2524,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.7051,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.6836,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,f,1,1.9522,space,1.2674,0,0,0,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,f,1,1.72,space,1.3832,0,1,1,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,j,1,1.3161,space,1.9376,0,2,2,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,f,1,1.5638,space,1.3519,0,3,3,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,j,1,1.7986,space,1.8511,0,4,4,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,j,1,1.7207,space,1.1518,0,5,5,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,f,1,1.5269,space,1.7516,0,6,6,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,j,1,2.1539,space,1.5353,0,7,7,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,f,1,1.1844,space,1.0516,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,j,1,1.4,space,0.9199,0,9,9,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,1.0355,,,,,,,,,j,1,1.3816,,0,0,0,126,1,Humans can breathe water,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.5694,,,,,,,,,j,1,1.5974,,0,1,1,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4356,,,,,,,,,f,1,1.5866,,0,2,2,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.7859,,,,,,,,,j,1,1.3319,,0,3,3,62,1,Helicopters reproduce,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4826,,,,,,,,,j,1,1.4344,,0,4,4,80,1,Mittens need nutrients,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4644,,,,,,,,,j,1,2.0159,,0,5,5,64,1,Echoes are composed of matter,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.8211,,,,,,,,,f,1,1.4319,,0,6,6,2,1,A minute has an end,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.7998,,,,,,,,,j,1,1.7013,,0,7,7,34,1,Numbers have an end,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.8201,,,,,,,,,f,1,1.6004,,0,8,8,72,1,Mushrooms reproduce,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.8183,,,,,,,,,j,1,1.6645,,0,9,9,45,1,The number five can go on forever,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.8351,,,,,,,,,j,1,1.5159,,0,10,10,67,1,Gravity has a molecular structure,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.3019,,,,,,,,,f,1,1.1051,,0,11,11,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.3342,,,,,,,,,f,1,1.3331,,0,12,12,55,1,Concrete is composed of matter,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.5204,,,,,,,,,j,1,1.0836,,0,13,13,65,1,Shadows are composed of matter,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.7104,,,,,,,,,j,1,1.135,,0,14,14,113,1,Magenta is a shape,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4331,,,,,,,,,f,1,1.266,,0,15,15,104,1,The United States has a president,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4347,,,,,,,,,j,1,1.335,,0,16,16,124,1,The president of the United States is Oprah,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.7843,,,,,,,,,j,0,1.7946,,0,17,17,31,1,Space can always be further divided,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6853,,,,,,,,,j,1,1.4326,,0,18,18,81,1,Tables reproduce,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6814,,,,,,,,,f,1,1.1698,,0,19,19,99,1,A motorcycle is a vehicle,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6683,,,,,,,,,f,0,2.053,,0,20,20,38,1,Numbers cannot always be further divided,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.5351,,,,,,,,,f,1,1.2337,,0,21,21,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.3479,,,,,,,,,f,1,1.5496,,0,22,22,29,1,Space can go on forever,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6133,,,,,,,,,j,1,1.0833,,0,23,23,58,1,Clocks are alive,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4868,,,,,,,,,j,1,1.2214,,0,24,24,118,1,A horse is used to tell time,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.7683,,,,,,,,,f,1,1.8322,,0,25,25,90,1,A triangle is not an animal,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.8334,,,,,,,,,j,1,1.5611,,0,26,26,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6879,,,,,,,,,f,1,1.4509,,0,27,27,106,1,Humans cannot breathe water,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.617,,,,,,,,,j,1,1.1339,,0,28,28,111,1,A circle is a flavor,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6013,,,,,,,,,j,1,1.2197,,0,29,29,122,1,The Earth is a star,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4702,,,,,,,,,j,1,1.3148,,0,30,30,85,1,Thoughts are composed of matter,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4159,,,,,,,,,f,1,1.233,,0,31,31,25,1,Space is infinite,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4175,,,,,,,,,j,1,0.9008,,0,32,32,115,1,Yellow is an animal,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.3852,,,,,,,,,f,1,1.3836,,0,33,33,27,1,Space is endless,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4165,,,,,,,,,j,1,1.5037,,0,34,34,41,1,The number five is infinite,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.3686,,,,,,,,,j,1,1.4662,,0,35,35,43,1,The number five is endless,j,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.3026,,,,,,,,,f,1,1.1003,,0,36,36,92,1,Dinosaurs are extinct,f,,,
,,,,,,,,2884,2022-04-06_18h08.51.309,ImplicitInfinitySC-FASTTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.335,,,,,,,,,j,1,2.2665,,0,37,37,16,1,Time is finite,j,,,
