INSTRESP.keys,INSTRESP.rt,Instrloop.thisRepN,Instrloop.thisTrialN,Instrloop.thisN,Instrloop.thisIndex,Instrloop.ran,FastInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Advance_Resp.keys,Advance_Resp.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,encouragekey.keys,FastLoop.thisRepN,FastLoop.thisTrialN,FastLoop.thisN,FastLoop.thisIndex,FastLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
space,21.8169,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false as quickly as possible without sacrificing accuracy. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,24.7991,0,1,1,1,1,"Each statement will appear on your screen for up to 4 seconds and you will have those 4 seconds to decide if it is true or false before the next statement appears. There will be a beep to inform you that you have 2.5 seconds remaining. Please make sure the sound on your computer is turned on. If you do not respond, that answer will be considered incorrect and the task will move on to the next statement. Press SPACE to continue",9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,14.2833,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,8.2671,0,3,3,3,1,"Prior to completing the study, you will complete 10 practice trials to familiarize yourself with the task. Your performance on these trials will determine your participation in the following study. Press SPACE to continue.",9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,17.2493,0,4,4,4,1,"If the statement is true, press the “F” key on your keyboard with your left pointer finger; if the statement is false, press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,j,1,3.3893,space,2.9364,0,0,0,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,j,1,3.6802,space,2.7754,0,1,1,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,f,1,2.1688,space,0.5801,0,2,2,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,0,,space,8.533,0,3,3,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,f,1,2.4979,space,1.2847,0,4,4,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,j,1,2.5751,space,0.7438,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,j,0,1.7824,space,1.424,0,6,6,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,j,1,2.1081,space,0.3705,0,7,7,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,f,1,1.7704,space,0.3417,0,8,8,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,f,1,1.7811,space,0.317,0,9,9,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,1.0709,,,,,,,,space,6.1614,f,0,2.9451,,0,0,0,46,1,The number five cannot always be further divided,j,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,1.1877,,,,,,,,,,j,0,1.9206,,0,1,1,71,1,Oaks reproduce,f,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.398,,,,,,,,,,j,1,2.9693,,0,2,2,9,1,An inch is infinite,j,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2837,,,,,,,,,,j,1,2.7419,,0,3,3,66,1,Music has a molecular structure,j,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2386,,,,,,,,,,f,1,1.561,,0,4,4,99,1,A motorcycle is a vehicle,f,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2837,,,,,,,,,,j,1,2.9243,,0,5,5,116,1,Fish cannot swim in the ocean,j,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2224,,,,,,,,,,j,1,2.1308,,0,6,6,120,1,A truck is an animal,j,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2458,,,,,,,,,,f,1,2.5893,,0,7,7,70,1,Grass needs nutrients,f,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.5958,,,,,,,,,,f,1,2.069,,0,8,8,2,1,A minute has an end,f,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.3724,,,,,,,,,,f,0,2.4729,,0,9,9,63,1,Color can be put in a container,j,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2625,,,,,,,,,,j,0,3.0825,,0,10,10,50,1,Turtles need nutrients,f,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2868,,,,,,,,,,f,1,2.4249,,0,11,11,10,1,An inch has an end,f,,
,,,,,,,,9543,2022-04-06_18h06.27.960,ImplicitInfinitySC-FASTTASK,2021.2.3,Linux x86_64,60.0060006,,,,space,0.2298,,,,,,,,,,j,1,1.9044,,0,12,12,123,1,Mississippi is a country,j,,
